wallet,n_transactions,n_deposits,n_borrows,n_repays,n_liquidations,total_deposit_usd,total_borrow_usd,total_repay_usd,activity_days,borrow_to_deposit_ratio,repay_to_borrow_ratio,liquidation_rate,credit_score
0x0168459886bd2aa322c18ed0b209887095afcacb,25,4,1,14,0,19831.483087057226,2983.2793818450045,3089.6405600925723,16,0.15043148153614416,1.0356524363406383,0.0,927.6701873579101
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,1,0,0,0,0.1629363621608802,0.0,0.0,1,0.0,0.0,0.0,701.6817614820013
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,1,0,0,0,1.5442883991432905,0.0,0.0,1,0.0,0.0,0.0,701.7600517670162
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,1,0,0,0,0.011411119068000023,0.0,0.0,1,0.0,0.0,0.0,701.6678013170009
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2,2,0,0,0,2.0350509580804577,0.0,0.0,2,0.0,0.0,0.0,703.4443561547846
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,2,0,0,0,2.226129727292424,0.0,0.0,2,0.0,0.0,0.0,703.4504616525276
0x016a12805434a815a943c7c7251a483561d63fa3,1,1,0,0,0,0.011883860088766482,0.0,0.0,1,0.0,0.0,0.0,701.6678480468188
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,1,0,0,0,158.7474680189832,0.0,0.0,1,0.0,0.0,0.0,702.1740260910152
0x016a42b47b051be2946a35fb72774e00a7b8e820,42,25,9,5,0,3058.9013921730625,2509.3721767488814,1510.479022321133,19,0.8203507910290001,0.6019350323227443,0.0,828.8460169160065
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,2,1,1,0,0,105.92006367604903,14.964338684518552,0.0,1,0.1412795476623409,0.0,0.0,702.1469739740583
0x016a6738cdf51365f2f5e30c82931553e0a93262,35,25,7,1,0,404.9953985796683,76.38914112841347,25.88835227662537,15,0.18861730626153436,0.3389009471006608,0.0,793.3980635797523
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,29,18,6,2,0,310.79902192241855,234.91407876975822,160.72430435328374,15,0.7558391828800456,0.6841833626787918,0.0,851.2992283766325
0x016d435511a27e309b599e2786429641843ce782,7,6,0,0,0,12.668352116425574,0.0,0.0,2,0.0,0.0,0.0,703.5948416429358
0x016d4da7c7cd614cd50149a373873ff090b9782e,2,1,1,0,0,0.022730475876687938,0.011365237938343969,0.0,1,0.5,0.0,0.0,701.670019400502
0x016e9e2497544790d71411911b187cbd26b43458,6,4,2,0,0,2.0172641988562887,8.640530098490249e-06,0.0,3,4.283291253267221e-06,0.0,0.0,705.1104353390091
0x016ee55de225b15958c5b2f2cdd8c554621d2639,4,2,0,0,0,58.22087038258863,0.0,0.0,3,0.0,0.0,0.0,705.4081274020009
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,1,0,0,0,1.0213239063049273,0.0,0.0,1,0.0,0.0,0.0,701.737041936256
0x016fa60107319e33386641ae9002ea59706379d5,70,70,0,0,0,0.0007012802836295082,0.0,0.0,11,0.0,0.0,0.0,718.3334034367836
0x01700929e82848e2ee72fefd6420080e1625607c,1,1,0,0,0,2141.3273385317193,0.0,0.0,1,0.0,0.0,0.0,702.4336314725108
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,50,18,15,8,0,29517.130071137024,23278.38269177235,23426.558738949836,5,0.7886397707253674,1.0063653926967124,0.0,891.6927992303955
0x0170a247571e889d011327477b751f2e42c5baa4,2,1,1,0,0,0.0014263896373356588,9.271532645656375e-05,0.0,1,0.065000000020854,0.0,0.0,701.6668184618958
0x0170de25446302e7ff2e3093c6b77350dfd2b643,4,2,1,1,0,14.597481649062372,0.9607836475481166,0.9607836475481166,1,0.06581845215813852,1.0,0.0,901.9473552057516
0x01712ca1676c850698bd52ed3973d5cdca71fa67,2,1,0,0,0,1.8834515597324617,0.0,0.0,2,0.0,0.0,0.0,703.4392321368144
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,1,0,0,0,5.053074836147247,0.0,0.0,1,0.0,0.0,0.0,701.846723304698
0x017184a0829a54746706654e86eb7a6c5cafbf90,14,5,3,3,0,560.4463272905615,209.31631777575075,105.20384079708765,5,0.3734814692919406,0.5026069726192914,0.0,809.5194659044732
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,1,0,0,0,3.8488730140103953,0.0,0.0,1,0.0,0.0,0.0,701.8245412976369
0x0171ed588582d1df472015623dcb426d0a1de431,24,9,9,5,0,36443.16866480013,20405.16510093975,16714.31648377321,9,0.5599174234442674,0.8191218449393208,0.0,879.9191849658591
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,1,0,0,0,1.0939297118855962,0.0,0.0,1,0.0,0.0,0.0,701.7405709212117
0x017252042524df387a7ed994d41d7bde44f4670a,2,2,0,0,0,4.235820781910182,0.0,0.0,2,0.0,0.0,0.0,703.4988856952742
0x0172e05392aba65366c4dbbb70d958bbf43304e4,16,2,0,0,0,4.984098870415108e-05,0.0,0.0,10,0.0,0.0,0.0,716.6666716506413
0x0173438096718b70015e2914e7773546851fdaff,72,72,0,0,0,0.0007212446898120371,0.0,0.0,11,0.0,0.0,0.0,718.3334054318052
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,1,0,0,0,243.35057204144113,0.0,0.0,1,0.0,0.0,0.0,702.2165270631453
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,2,0,0,0,0.01002734524454364,0.0,0.0,1,0.0,0.0,0.0,701.6676644071653
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,1,0,0,0,0.10016389465626237,0.0,0.0,1,0.0,0.0,0.0,701.6762125830514
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,29,13,5,5,0,6006.007800715583,2890.251623845603,2886.2564421538345,5,0.48122675157052663,0.9986177045421213,0.0,908.9662240996053
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,1,0,0,0,0.21883724150101147,0.0,0.0,1,0.0,0.0,0.0,701.6864563990205
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1,1,0,0,0,1.5013754491381224,0.0,0.0,1,0.0,0.0,0.0,701.7583507426903
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,2,1,1,0,0,1.1302775100117666,0.22605550200235333,0.0,1,0.2,0.0,0.0,701.7523773268823
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,30,20,6,2,1,57999.654560219955,109935.80537943936,6820.252475514701,19,1.8954562094037142,0.0620385001226384,0.16666666666666666,439.5195922410049
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,1,0,0,0,0.012759067353368066,0.0,0.0,1,0.0,0.0,0.0,701.6679345022927
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,1,0,0,0,0.012746645024139906,0.0,0.0,1,0.0,0.0,0.0,701.6679332757024
0x0176e840a1d7df604172fce139bb0a0e99834165,3,3,0,0,0,1.0344239631999723,0.0,0.0,2,0.0,0.0,0.0,703.4043546047392
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,6,2,2,0,0,1663.2034535803866,1201.0387608968115,0.0,3,0.7221237776480858,0.0,0.0,701.3712852871978
0x01771a278c3fab69735aaeb38872469489e7716d,18,5,5,4,0,935.2508687560844,765.4340751780994,768.3782217093806,5,0.8184264786582374,1.0038463750527387,0.0,885.3919750199536
0x01772e50f13f21e6a278e692423c4d514837f9de,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,701.6666666666666
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,1,0,0,0,0.4893934829323151,0.0,0.0,1,0.0,0.0,0.0,701.7065035645318
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,1,0,0,0,1.1534503816611006,0.0,0.0,1,0.0,0.0,0.0,701.7433738051124
0x0178217e241aa00787461cf044c69e8292c3863e,2,2,0,0,0,1305.8883864980219,0.0,0.0,2,0.0,0.0,0.0,704.05087376466
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,100,47,35,12,0,399023.86426592583,496373.690000869,207160.08689568017,34,1.243969933763323,0.41734703323078526,0.0,726.0459223145089
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,261,116,95,28,0,775306.2999267251,207204.63441165365,122712.76012073073,47,0.26725519247197754,0.592229804459572,0.0,869.8257476688705
0x01793c678e14c7158405158cb209b83fb2c09b41,2,2,0,0,0,2.9166366457111335,0.0,0.0,2,0.0,0.0,0.0,703.4698566620301
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,2,1,0,0,0,10094.806082839685,0.0,0.0,1,0.0,0.0,0.0,702.5886542043937
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,14,9,5,0,0,110846.27492165289,21570.794542135878,0.0,5,0.19460098733477785,0.0,0.0,709.5127052722819
0x0179f665e46e456954f00d5475b306e613a9fcdb,3,2,0,0,0,22993.952926499624,0.0,0.0,2,0.0,0.0,0.0,704.3376363366186
0x017af4481e13023209f6c15f6cfdefff3c695534,19,7,12,0,0,35997.77453200037,20273.620631965412,0.0,10,0.5631909443163797,0.0,0.0,717.7604626043747
0x017b176e25cf8685d25f085a8331fec5352a58ec,1,1,0,0,0,1.8516512691304576,0.0,0.0,1,0.0,0.0,0.0,701.7714564885841
0x017b3763b8a034f8655d46345e3eb42555e39064,13,5,4,1,0,141505.48121955318,41297.557718285076,20215.075093688883,4,0.2918442265441983,0.48949807714024635,0.0,805.7778990979763
0x017b4cca058ecf79937066adf44ddfa249a620fd,250,92,37,61,0,127237.37730237763,198085.70441866005,170638.26437391946,74,1.5568200839908268,0.8614365427061329,0.0,752.1925494569603
0x017b69d5d9325f15c278a658a619a49bdb4d6665,47,16,13,8,0,4092.416558127643,3094.5475895143386,3285.020210945043,6,0.7561663250942744,1.061551039666059,0.0,899.6547513071534
0x017b93259518cc28f53284ec81f7084575ba8699,4,1,1,1,0,10.020916610535853,7.021283886725333,6.978362061502911,3,0.7006628394994577,0.9938868979071518,0.0,903.9340830301368
0x017b9472e9dd28e7c11822603b9d2eeb41037165,2,2,0,0,0,1.049522867276225,0.0,0.0,1,0.0,0.0,0.0,701.7384273685057
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,2,1,1,0,0,1.0066163275141833,0.10066163275141833,0.0,1,0.1,0.0,0.0,701.7412063715078
0x017c4d3aff4d726da43846579fe49c3646abd6a6,9,2,2,4,0,3499.0100449360248,995.6397632174613,999.8085640039731,2,0.2845489868365512,1.004187057347971,0.0,904.1744198832228
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,124,30,39,25,0,28648.38693910856,45557.37681644233,32995.21630144064,33,1.5902248497715914,0.7242562809176533,0.0,717.927747287286
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,62,20,7,22,2,6827.945073128567,5080.780962194112,4787.879194544109,27,0.7441156757674526,0.942351034254483,0.2857142857142857,811.2998684776092
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,2,1,1,0,0,0.03660083992162886,0.005017696825946629,0.0,1,0.13709239560323525,0.0,0.0,701.6707442455397
0x017d0c0429922121cf25b4abe519d64b953b9b72,2,1,1,0,0,0.0014369289909246408,0.00013650825413784087,0.0,1,0.095,0.0,0.0,701.6668238867356
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1,1,0,0,0,1.1056277532161272,0.0,0.0,1,0.0,0.0,0.0,701.7411280309396
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4,1,1,1,0,4810.9430766050955,500.055488541656,500.05944566754124,1,0.10394126070070375,1.0000079133735673,0.0,902.5244390087707
0x017d942c5f14069d512017568814bb4edb871729,1,1,0,0,0,1.450343458238693,0.0,0.0,1,0.0,0.0,0.0,701.7562894868433
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1,1,0,0,0,1.127613228691909,0.0,0.0,1,0.0,0.0,0.0,701.7421667468192
0x017e019d6344b47854635ee87f728831260c87b5,40,13,12,7,0,608.1551377336306,490.7339093470076,489.77946829933086,4,0.8069222454911612,0.9980550741868505,0.0,885.5935288645454
0x017e2a9de4d669a21084a6d2014b38a5e2863643,9,6,3,0,0,513.3960567096608,245.84978550344576,0.0,1,0.4788696412650485,0.0,0.0,702.3300308524235
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,6,2,1,1,0,4521.9621305447035,3519.241886311175,3502.3917574803586,2,0.7782554972186945,0.9952120003753199,0.0,887.623879810264
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,701.6666666666666
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,141,48,28,15,0,8971.961967938816,2920.9153582786457,2912.2339107345015,29,0.32556038118713576,0.997027833237434,0.0,948.6772778844494
0x017fe812df7bea272511a47955099a9e8d20282e,10,2,3,2,0,10185.870709514817,10023.68235646499,6031.749444748084,4,0.9840771243151237,0.6017498590084289,0.0,771.1926096229256
0x017fe9a4c15da854133d4fd220948ac084f8ae14,3,2,1,0,0,94.90714871441685,12.361990926410497,0.0,1,0.13025352772538462,0.0,0.0,702.1351286827535
0x018037f8fa6a91dda30b919de140e1bab5b969a9,1,1,0,0,0,335.9205894010808,0.0,0.0,1,0.0,0.0,0.0,702.2486513929492
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,2,1,1,0,0,0.060452227386309766,0.0050303144269495045,0.0,1,0.08321139922279668,0.0,0.0,701.6730094454117
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,1,1,0,0,0,0.9945834549572542,0.0,0.0,1,0.0,0.0,0.0,701.73571019007
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,237,115,27,79,0,23078.28669294419,12990.482180410727,11410.291520639035,62,0.5628876334386795,0.8783578132184675,0.0,926.7208836803087
0x01816f1a627dd1231b4d47c93362aec467aba32b,3,1,0,0,0,41.689110364001515,0.0,0.0,3,0.0,0.0,0.0,705.3753943861105
0x0181fb8d39d57383731eb0482249e780de07abde,1,1,0,0,0,0.011786397196000005,0.0,0.0,1,0.0,0.0,0.0,701.6678384145289
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,2,1,1,0,0,0.029772421898400084,0.004608734040000013,0.0,1,0.1547987616099071,0.0,0.0,701.6700469997593
0x0183b5764427bc889109b2d2039690e1d90987f9,2,1,1,0,0,1992.1391273488211,605.6102984664999,0.0,1,0.30400000188363263,0.0,0.0,702.4529452284892
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1,1,0,0,0,1.0162077541662928,0.0,0.0,1,0.0,0.0,0.0,701.7367885064227
0x0184df2afb9845c27504419ac7d5efccae41b951,12,5,4,1,0,7867.109376976905,4002.6512694967782,1002.3472906573321,5,0.5087829694106627,0.25042083938113086,0.0,759.3556845662567
0x0185080e4a3cc98dcd527719ca0dac91075725ae,6,3,0,0,0,1877.0890954655767,0.0,0.0,4,0.0,0.0,0.0,707.4204676766984
0x0185326b75f0e915a7518b9f5dce248c09226935,2,2,0,0,0,1.1112116162333288,0.0,0.0,2,0.0,0.0,0.0,703.408059534172
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,14,0,0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.0,708.3333333333334
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1,1,0,0,0,1.8579245666224367,0.0,0.0,1,0.0,0.0,0.0,701.7716762352062
0x018650dae189c5083dcbec8ae1edcf8b83e08380,19,8,2,2,0,6004.925532809324,1204.274897104012,1202.7854166349352,4,0.2005478486825811,0.9987631723681539,0.0,907.3076263431745
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,116,37,29,20,0,577977.547249124,430308.44809925294,354646.12836407707,23,0.7445072047301836,0.8241672454505844,0.0,895.6477178178833
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,12,4,5,1,0,426.2896880704832,206.61018712691714,3.0026077206779203,2,0.48467085390241954,0.014532718654542765,0.0,706.8850661658829
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,11,8,3,0,0,637.1902606882757,142.94988039558044,0.0,5,0.22434410758439693,0.0,0.0,708.9994087905084
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,2,1,0,0,0,10135.68032293223,0.0,0.0,1,0.0,0.0,0.0,702.5890582505883
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,1,1,0,0,0,0.16940263384922724,0.0,0.0,1,0.0,0.0,0.0,701.6823159715732
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3,3,0,0,0,3.355431340509117,0.0,0.0,3,0.0,0.0,0.0,705.1471423650293
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,1,1,0,0,0,93.86577422168818,0.0,0.0,1,0.0,0.0,0.0,702.1219129656249
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,2,1,1,0,0,0.015854237614713926,0.0022509558575093108,0.0,1,0.14197818351229038,0.0,0.0,701.6684609912926
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,6,1,2,0,3,0.2317432794683157,0.047359311411410615,0.0,4,0.20436109957564338,0.0,1.5,306.6912825397837
0x018a26884caafb6a420d3de9541cf924178783de,1,1,0,0,0,1.3126439401450347,0.0,0.0,1,0.0,0.0,0.0,701.7505058099521
0x018a5329c9b24f31bff452166c73369354ae71a6,67,67,0,0,0,0.0006714714393759269,0.0,0.0,11,0.0,0.0,0.0,718.3334004579438
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1,1,0,0,0,1.1048307191695124,0.0,0.0,1,0.0,0.0,0.0,701.741090171212
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,1,1,0,0,0,0.027190271959200048,0.0,0.0,1,0.0,0.0,0.0,701.669349385013
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,31,7,9,11,0,28363.437537582653,32729.00821416114,27049.892783154923,9,1.1539154297074865,0.8264806744571934,0.0,790.615064936798
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,2,1,1,0,0,0.05348003834486023,0.005021408717481429,0.0,1,0.09389313981230565,0.0,0.0,701.6723520845346
0x018bf5774c55789146bac375e052f826294ecb06,6,2,1,1,0,301.6461071488805,183.9419190187502,183.41656963180392,2,0.6097937770765389,0.9971439387511624,0.0,903.3808628658569
0x018d48fd560a59dab8b345917330a468f04cbc2b,2,2,0,0,0,199.57474268387267,0.0,0.0,2,0.0,0.0,0.0,703.863452029208
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,4,1,1,1,0,2390.5431530400047,696.6551029200015,696.6551029200015,1,0.2914212621654955,1.0,0.0,902.470200977781
0x018e2339fe910022db81f0df861ff792d406cf3d,87,26,18,14,0,17151.388432111256,15554.280713858057,11053.735931797793,29,0.9068817242070587,0.7106555510438671,0.0,850.1276321292459
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,141,80,22,17,0,59052.13159540368,48201.363848887806,44074.23202456844,36,0.8162510403373746,0.914377281164533,0.0,910.7835441405794
0x018fe0518c0a46855801280950fe0cc98ac96a77,1,1,0,0,0,0.09943187225064216,0.0,0.0,1,0.0,0.0,0.0,701.6761460233276
0x01905431efb225a63b873d8fa6f98b067df4a924,2,2,0,0,0,2.466734443230205,0.0,0.0,2,0.0,0.0,0.0,703.4576546401554
0x0191c087cbf29aa1103c1010c470743264a052b1,1,1,0,0,0,0.010016389465626236,0.0,0.0,1,0.0,0.0,0.0,701.6676633224581
0x019218cb876c7e22a903ca74c0b62ec90344920d,28,13,11,2,0,5295.915151583151,3990.1723164372465,1110.20683712625,3,0.7534433997199581,0.2782353114307439,0.0,750.8720203691632
0x019271b315e55cd40d409ef21ede9c3b61646736,25,9,6,3,0,266.03964310540766,169.52053168337264,106.91562301353626,3,0.6372002672406489,0.630694240702544,0.0,831.7467407628343
0x019287e476e382e9b733e089cb205b4dd255902a,1,1,0,0,0,53.43114767234561,0.0,0.0,1,0.0,0.0,0.0,702.0663603224181
0x019315575492be540e0d56306948b3180fe39788,1,1,0,0,0,0.11293072721828444,0.0,0.0,1,0.0,0.0,0.0,701.6773663497327
0x0193960db1204a3c0882225576c92b95af25092e,1,1,0,0,0,1.4610302049095607,0.0,0.0,1,0.0,0.0,0.0,701.7567246711429
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,3,1,1,1,0,835.2191763645494,72.77026613670004,71.4378021213142,2,0.08712714961053276,0.9816894442452253,0.0,900.3524555303484
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,2,1,0,0,0,133.15084456308443,0.0,0.0,1,0.0,0.0,0.0,702.156563153918
0x0194d076503771b976a062c4cde310b13d3e9960,42,31,3,3,0,729181.4012800897,190738.22022822502,176083.54667776715,25,0.2615785590435809,0.9231686573727959,0.0,927.6736024076592
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,12,4,4,2,0,274.43497174071973,80.02925973094656,80.0070906690618,5,0.2916146554621927,0.9997229880426322,0.0,908.8652734048072
0x01952760a2f72cfa13b3557b6e015b40126961c0,53,22,5,2,0,19773.554128272568,4199.3444491700675,4246.936534086696,7,0.21237175785033874,1.0113332177183119,0.0,912.6751387624902
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,21,9,2,2,0,1342.9050734590303,210.06084085249424,210.2906056523874,7,0.1564227025454773,1.0010938012004555,0.0,912.4015232263191
0x019565863a1d126ace10976692665a0d5e3b57da,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,701.6666666666666
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,10,8,2,0,0,19.925716129331654,5.341683191319451,0.0,4,0.26807986004860446,0.0,0.0,706.9934995267391
0x019712e01e25a3dee2e11dc8a8de84afb0015401,131,49,17,7,0,453.9672100805271,306.9625746304921,302.6904016602553,37,0.676177855612174,0.9860824304872363,0.0,947.8800715379865
0x0197295055068f266f8654ef428a91239839c2d5,13,6,1,1,0,42003.61763511356,2509.8251454750484,2504.906276390736,4,0.05975259481880728,0.9980401546724557,0.0,907.3450544983942
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1,1,0,0,0,1.5848677270563487,0.0,0.0,1,0.0,0.0,0.0,701.76163410039
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,9,5,4,0,0,37.83436536320035,29.713927745391576,0.0,2,0.7853687371294689,0.0,0.0,686.6823397580147
0x01977c44632eefb5b2868e18c902584ccad574d7,112,2,0,0,0,70553.29212533652,0.0,0.0,29,0.0,0.0,0.0,749.4497471126826
0x0197d7fafca118bc91f6854b9a2ceea94e676585,1,1,0,0,0,32.913527606437626,0.0,0.0,1,0.0,0.0,0.0,702.0190480645894
0x0198662302a3d7395714600e885d2ddf87c2f839,2,1,1,0,0,0.05343916587623867,0.005387012689136963,0.0,1,0.10080645161290323,0.0,0.0,701.6723827582482
0x019868709db6160b2db6276bdf163ac0d3b5324a,1,1,0,0,0,1.3870237639391123,0.0,0.0,1,0.0,0.0,0.0,701.753671396954
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1,1,0,0,0,1.7822300164579141,0.0,0.0,1,0.0,0.0,0.0,701.7689919437
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,1,1,0,0,0,1.0671024883769376,0.0,0.0,1,0.0,0.0,0.0,701.7392814529289
0x0199a54ad38f4d55b3819517d3fea232ae33f673,41,14,8,7,2,542980.4436334713,393662.7357397053,87367.9891221411,17,0.7250035251830174,0.22193614276945403,0.25,669.0948627250775
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,28,19,0,0,0,15920.533419341433,0.0,0.0,11,0.0,0.0,0.0,719.3008761108404
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,1,1,0,0,0,1.0867374267510588,0.0,0.0,1,0.0,0.0,0.0,701.7402268473119
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,7,4,0,0,0,1707.2403179695448,0.0,0.0,6,0.0,0.0,0.0,710.7443219065839
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,44,12,6,9,0,91123.42944005203,50469.08605049089,50115.303745173165,16,0.5538541115124879,0.9929901186448316,0.0,926.4507619620965
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,3,2,0,0,0,2047.8340900000005,0.0,0.0,1,0.0,0.0,0.0,702.4291692840421
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,1,1,0,0,0,1.677342854313935,0.0,0.0,1,0.0,0.0,0.0,701.7651491497085
0x019c429038894a1656ae2e9399769662bb4899d0,2,1,1,0,0,0.015854237614713926,0.0022509558575093108,0.0,1,0.14197818351229038,0.0,0.0,701.6684609912926
0x019c829ea5392cedae3c91027c171420798ff9cf,2,1,1,0,0,0.03696253654481274,0.004258356744794095,0.0,1,0.11520737327188942,0.0,0.0,701.6707060627151
0x019d10463c5c800b84d6527e112e131109611527,4,1,1,1,0,16494.077766472026,5711.920000000009,5711.920000000009,1,0.3463012652705439,1.0,0.0,902.6674829399562
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,10,5,3,1,0,5398.425551316612,3039.4348827351732,372.00953830428233,5,0.5630224690222673,0.12239431100083734,0.0,733.716255789382
0x019dd1181011ab3207b948cf9d00c0a011d33c74,1,1,0,0,0,190.49719343259963,0.0,0.0,1,0.0,0.0,0.0,702.1921539819475
0x019e3d65ade821fded83b438cd1b8626208c48d3,10,6,4,0,0,520.9228598252857,1170.9448559441428,0.0,5,2.247827742358764,0.0,0.0,399.5112027858896
0x019ea1afabcbd84d922043c4261052a583315d2c,143,54,60,24,1,400089.1941371781,287442.177332011,178720.74691429915,33,0.7184452405716711,0.6217624308762009,0.016666666666666666,865.340857813558
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,10,2,2,1,3,3828.728952721541,1885.4936574772844,238.55881336892182,4,0.4924594247229321,0.12652326483458132,1.5,332.83640848632155
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,1,1,0,0,0,0.0030618958517572613,0.0,0.0,1,0.0,0.0,0.0,701.6669723884462
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,2,2,0,0,0,0.012682624937548731,0.0,0.0,2,0.0,0.0,0.0,703.3345936207376
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,1,1,0,0,0,1499.411689500002,0.0,0.0,1,0.0,0.0,0.0,702.3980161475766
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,1,1,0,0,0,1.1925897750328687,0.0,0.0,1,0.0,0.0,0.0,701.7451750057515
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,106,58,14,10,0,1912077.0285477631,510114.8735821178,511058.2952097383,37,0.2667857340295301,1.001849429758822,0.0,951.4700183845724
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,7,1,1,0,0,99.65659199522571,30.893548972908764,0.0,2,0.31000005473184145,0.0,0.0,703.8212721412413
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,1,1,0,0,0,1.0596125637582616,0.0,0.0,1,0.0,0.0,0.0,701.7389184555934
0x01a15c5109cb9935d9528c9348a2996559151c26,1,1,0,0,0,1.0912162421624187,0.0,0.0,1,0.0,0.0,0.0,701.7404412497434
0x01a1c554806b5754fc768fb6037631e3842dab5d,2,1,1,0,0,0.10136807662960146,0.005068403831480073,0.0,1,0.05,0.0,0.0,701.6767811139708
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,4,3,1,0,0,0.013432661658124302,0.0051592777178552825,0.0,1,0.3840845432695659,0.0,0.0,701.6685087888669
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,151,51,47,32,0,27805.33036192322,40199.26226818916,39928.967029696796,46,1.4457394227992435,0.9932761144548103,0.0,800.6200728536469
